id,sentence,sense_keys,glosses,target
d000.s009.t001,"Together , the countries would cut [TGT] emissions [TGT] between 50 and 95 percent by 2050 .","['emission%1:22:00::', 'emission%1:11:00::', 'emission%1:27:00::', 'emission%1:04:00::', 'emission%1:22:01::']","['the release of electrons from parent atoms', 'the occurrence of a flow of water (as from a pipe)', 'a substance that is emitted or released', 'the act of emitting; causing to flow forth', 'any of several bodily processes by which substances go out of the body']",[2]
d000.s009.t002,"Together , the countries would cut emissions between 50 and 95 [TGT] percent [TGT] by 2050 .",['percent%1:24:00::'],['a proportion in relation to a whole (which is usually the amount per hundred)'],[0]
d000.s010.t000,The [TGT] European Union [TGT] gave the talks a boost as well on Friday by pledging to provide $ 3.6 billion a year over the next three years to help poorer countries adapt to the impact of climate change -- from coping with flood and drought to avoiding deforestation .,['european_union%1:14:00::'],['an international organization of European countries formed after World War II to reduce trade barriers and increase cooperation among its members'],[0]
d000.s010.t001,The European Union gave the [TGT] talks [TGT] a boost as well on Friday by pledging to provide $ 3.6 billion a year over the next three years to help poorer countries adapt to the impact of climate change -- from coping with flood and drought to avoiding deforestation .,"['talk%1:10:01::', 'talk%1:04:02::', 'talk%1:10:03::', 'talk%1:10:02::', 'talk%1:10:00::']","['idle gossip or rumor', 'the act of giving a talk to an audience', ""discussion; (`talk about' is a less formal alternative for `discussion of')"", 'a speech that is open to the public', 'an exchange of ideas via conversation']",[4]
d000.s010.t002,The European Union gave the talks a [TGT] boost [TGT] as well on Friday by pledging to provide $ 3.6 billion a year over the next three years to help poorer countries adapt to the impact of climate change -- from coping with flood and drought to avoiding deforestation .,"['boost%1:04:00::', 'boost%1:04:01::', 'boost%1:07:00::']","['the act of giving hope or support to someone', 'the act of giving a push', 'an increase in cost']",[1]
d000.s010.t003,The European Union gave the talks a boost as well on [TGT] Friday [TGT] by pledging to provide $ 3.6 billion a year over the next three years to help poorer countries adapt to the impact of climate change -- from coping with flood and drought to avoiding deforestation .,['friday%1:28:00::'],['the sixth day of the week; the fifth working day'],[0]
d000.s010.t004,The European Union gave the talks a boost as well on Friday by pledging to provide $ 3.6 billion a [TGT] year [TGT] over the next three years to help poorer countries adapt to the impact of climate change -- from coping with flood and drought to avoiding deforestation .,"['year%1:28:00::', 'year%1:28:02::', 'year%1:14:00::', 'year%1:28:01::']","['the period of time that it takes for a planet (as, e.g., Earth or Mars) to make a complete revolution around the sun', 'a period of time occupying a regular part of a calendar year that is used for some particular activity', 'a body of students who graduate together', 'a period of time containing 365 (or 366) days']",[3]
d000.s010.t005,The European Union gave the talks a boost as well on Friday by pledging to provide $ 3.6 billion a year over the next three [TGT] years [TGT] to help poorer countries adapt to the impact of climate change -- from coping with flood and drought to avoiding deforestation .,"['year%1:28:00::', 'year%1:28:02::', 'year%1:14:00::', 'year%1:28:01::']","['the period of time that it takes for a planet (as, e.g., Earth or Mars) to make a complete revolution around the sun', 'a period of time occupying a regular part of a calendar year that is used for some particular activity', 'a body of students who graduate together', 'a period of time containing 365 (or 366) days']",[3]
d000.s010.t006,The European Union gave the talks a boost as well on Friday by pledging to provide $ 3.6 billion a year over the next three years to help poorer [TGT] countries [TGT] adapt to the impact of climate change -- from coping with flood and drought to avoiding deforestation .,"['country%1:15:00::', 'country%1:15:01::', 'country%1:14:01::', 'country%1:15:02::', 'country%1:14:00::']","['the territory occupied by a nation', 'an area outside of cities and towns', 'the people who live in a nation or country', 'a particular geographical region of indefinite boundary (usually serving some special purpose or distinguished by its people or culture or geography)', 'a politically organized body of people under a single government']",[4]
d000.s010.t007,The European Union gave the talks a boost as well on Friday by pledging to provide $ 3.6 billion a year over the next three years to help poorer countries adapt to the [TGT] impact [TGT] of climate change -- from coping with flood and drought to avoiding deforestation .,"['impact%1:04:01::', 'impact%1:04:00::', 'impact%1:11:00::', 'impact%1:19:00::']","['the violent interaction of individuals or groups entering into combat', 'influencing strongly', 'the striking of one body against another', 'a forceful consequence; a strong effect']",[3]
d000.s010.t008,The European Union gave the talks a boost as well on Friday by pledging to provide $ 3.6 billion a year over the next three years to help poorer countries adapt to the impact of [TGT] climate change [TGT] -- from coping with flood and drought to avoiding deforestation .,['climate_change%1:22:00::'],"[""a change in the world's climate""]",[0]
d000.s010.t009,The European Union gave the talks a boost as well on Friday by pledging to provide $ 3.6 billion a year over the next three years to help poorer countries adapt to the impact of climate change -- from coping with [TGT] flood [TGT] and drought to avoiding deforestation .,"['flood%1:04:01::', 'flood%1:19:00::', 'flood%1:04:00::', 'flood%1:06:00::', 'flood%1:23:00::', 'flood%1:11:00::']","['a large flow', 'the rising of a body of water and its overflowing onto normally dry land', 'the act of flooding; filling to overflowing', 'light that is a source of artificial illumination having a broad beam; used in photography', 'an overwhelming number or amount', 'the occurrence of incoming water (between a low tide and the following high tide);  -Shakespeare']",[1]
d000.s010.t010,The European Union gave the talks a boost as well on Friday by pledging to provide $ 3.6 billion a year over the next three years to help poorer countries adapt to the impact of climate change -- from coping with flood and [TGT] drought [TGT] to avoiding deforestation .,"['drought%1:26:00::', 'drought%1:28:00::']","['a shortage of rainfall', 'a prolonged shortage']",[0]
d000.s010.t011,The European Union gave the talks a boost as well on Friday by pledging to provide $ 3.6 billion a year over the next three years to help poorer countries adapt to the impact of climate change -- from coping with flood and drought to avoiding [TGT] deforestation [TGT] .,"['deforestation%1:26:00::', 'deforestation%1:04:00::']","['the state of being clear of trees', 'the removal of trees']","[1, 0]"
d000.s011.t000,"Still , [TGT] Friday [TGT] featured the same sort of verbal fireworks that have dominated the talks for the past week .",['friday%1:28:00::'],['the sixth day of the week; the fifth working day'],[0]
d000.s011.t001,"Still , Friday featured the same [TGT] sort [TGT] of verbal fireworks that have dominated the talks for the past week .","['sort%1:07:00::', 'sort%1:22:00::', 'sort%1:09:00::', 'sort%1:18:00::']","['an approximate definition or example', 'an operation that segregates items into groups according to a specified criterion', 'a category of things distinguished by some common characteristic or quality', 'a person of a particular character or nature']",[2]
